"confirmedCount","confirmedIncr","curedCount","curedIncr","currentConfirmedCount","currentConfirmedIncr","dateId","deadCount","deadIncr"
3,3,0,0,3,3,20200123,0,0
4,1,0,0,4,1,20200124,0,0
4,0,0,0,4,0,20200125,0,0
6,2,0,0,6,2,20200126,0,0
8,2,0,0,8,2,20200127,0,0
9,1,0,0,9,1,20200128,0,0
14,5,0,0,14,5,20200129,0,0
14,0,1,1,13,-1,20200130,0,0
17,3,1,0,16,3,20200131,0,0
23,6,1,0,22,6,20200201,0,0
31,8,1,0,30,8,20200202,0,0
42,11,1,0,41,11,20200203,0,0
54,12,1,0,53,12,20200204,0,0
59,5,2,1,57,4,20200205,0,0
65,6,4,2,60,3,20200206,1,1
69,4,4,0,64,4,20200207,1,0
78,9,5,1,72,8,20200208,1,0
80,2,12,7,67,-5,20200209,1,0
81,1,13,1,67,0,20200210,1,0
83,2,18,5,64,-3,20200211,1,0
84,1,22,4,61,-3,20200212,1,0
86,2,25,3,60,-1,20200213,1,0
88,2,25,0,62,2,20200214,1,0
89,1,28,3,60,-2,20200215,1,0
89,0,30,2,58,-2,20200216,1,0
89,0,34,4,54,-4,20200217,1,0
90,1,36,2,53,-1,20200218,1,0
91,1,40,4,50,-3,20200219,1,0
91,0,44,4,46,-4,20200220,1,0
91,0,46,2,44,-2,20200221,1,0
91,0,52,6,38,-6,20200222,1,0
93,2,54,2,38,0,20200223,1,0
93,0,60,6,32,-6,20200224,1,0
93,0,63,3,29,-3,20200225,1,0
93,0,65,2,27,-2,20200226,1,0
93,0,68,3,24,-3,20200227,1,0
93,0,73,5,19,-5,20200228,1,0
93,0,75,2,17,-2,20200229,1,0
93,0,78,3,14,-3,20200301,1,0
93,0,83,5,9,-5,20200302,1,0
93,0,84,1,8,-1,20200303,1,0
93,0,86,2,6,-2,20200304,1,0
93,0,88,2,4,-2,20200305,1,0
93,0,90,2,2,-2,20200306,1,0
93,0,90,0,2,0,20200307,1,0
93,0,90,0,2,0,20200308,1,0
93,0,91,1,1,-1,20200309,1,0
93,0,91,0,1,0,20200310,1,0
93,0,91,0,1,0,20200311,1,0
93,0,91,0,1,0,20200312,1,0
93,0,91,0,1,0,20200313,1,0
93,0,91,0,1,0,20200314,1,0
93,0,92,1,0,-1,20200315,1,0
93,0,92,0,0,0,20200316,1,0
93,0,92,0,0,0,20200317,1,0
93,0,92,0,0,0,20200318,1,0
93,0,92,0,0,0,20200319,1,0
93,0,92,0,0,0,20200320,1,0
93,0,92,0,0,0,20200321,1,0
93,0,92,0,0,0,20200322,1,0
93,0,92,0,0,0,20200323,1,0
94,1,92,0,1,1,20200324,1,0
95,1,92,0,2,1,20200325,1,0
95,0,92,0,2,0,20200326,1,0
97,2,92,0,4,2,20200327,1,0
98,1,92,0,5,1,20200328,1,0
98,0,92,0,5,0,20200329,1,0
98,0,92,0,5,0,20200330,1,0
98,0,92,0,5,0,20200331,1,0
98,0,92,0,5,0,20200401,1,0
98,0,92,0,5,0,20200404,1,0
98,0,92,0,5,0,20200405,1,0
98,0,92,0,5,0,20200406,1,0
