"cityName","currentConfirmedCount","confirmedCount","suspectedCount","curedCount","deadCount","locationId"
"乌鲁木齐",0,23,0,23,0,650100
"伊犁州",0,18,0,18,0,654000
"兵团第四师",0,10,0,9,1,0
"兵团第八师石河子市",0,4,0,3,1,0
"兵团第九师",0,4,0,3,1,0
"昌吉州",0,4,0,4,0,0
"吐鲁番市",0,3,0,3,0,650400
"巴州",0,3,0,3,0,511902
"兵团第十二师",0,3,0,3,0,0
"兵团第六师五家渠市",0,2,0,2,0,0
"兵团第七师",0,1,0,1,0,0
"阿克苏地区",0,1,0,1,0,652900
