"cityName","currentConfirmedCount","confirmedCount","suspectedCount","curedCount","deadCount","locationId"
"大连",8,27,0,19,0,210200
"沈阳",6,35,0,29,0,210100
"铁岭",2,9,0,7,0,211200
"鞍山",1,5,0,4,0,210300
"辽阳",1,4,0,3,0,211000
"锦州",0,12,0,12,0,210700
"葫芦岛",0,12,0,11,1,211400
"丹东",0,11,0,11,0,210600
"盘锦",0,11,0,11,0,211100
"阜新",0,8,0,8,0,210900
"朝阳",0,6,0,5,1,211300
"本溪",0,3,0,3,0,210500
"营口",0,1,0,1,0,210800
"境外输入",-7,0,0,7,0,0
