"cityName","currentConfirmedCount","confirmedCount","suspectedCount","curedCount","deadCount","locationId"
"延边",2,7,1,5,0,222400
"长春",1,46,1,45,0,220100
"梅河口",1,2,0,1,0,220581
"四平市",0,15,0,14,1,220300
"辽源",0,7,0,7,0,220400
"公主岭",0,6,0,6,0,220381
"通化",0,6,0,6,0,220500
"吉林市",0,6,0,6,0,220200
"松原",0,2,0,2,0,220700
"白城",0,1,0,1,0,220800
