"cityName","currentConfirmedCount","confirmedCount","suspectedCount","curedCount","deadCount","locationId"
"境外输入",1,1,0,0,0,0
"长沙",0,242,0,240,2,430100
"岳阳",0,156,0,155,1,430600
"邵阳",0,102,0,101,1,430500
"常德",0,82,0,82,0,430700
"株洲",0,80,0,80,0,430200
"娄底",0,76,0,76,0,431300
"益阳",0,60,0,60,0,430900
"衡阳",0,48,0,48,0,430400
"永州",0,44,0,44,0,431100
"怀化",0,40,0,40,0,431200
"郴州",0,39,0,39,0,431000
"湘潭",0,36,0,36,0,430300
"湘西自治州",0,8,0,8,0,433100
"张家界",0,5,0,5,0,430800
