"cityName","currentConfirmedCount","confirmedCount","suspectedCount","curedCount","deadCount","locationId"
"境外输入",29,30,5,1,0,0
"晋中",0,37,0,37,0,140700
"太原",0,20,0,20,0,140100
"运城",0,19,0,19,0,140800
"大同",0,12,0,12,0,140200
"晋城",0,10,0,10,0,140500
"长治",0,8,0,8,0,140400
"朔州",0,8,0,8,0,140600
"忻州",0,7,0,7,0,140900
"吕梁",0,6,0,6,0,141100
"阳泉",0,4,0,4,0,140300
"临汾",0,2,0,2,0,141000
