"cityName","currentConfirmedCount","confirmedCount","suspectedCount","curedCount","deadCount","locationId"
"境外输入",18,20,0,2,0,0
"南京",0,93,0,93,0,320100
"苏州",0,87,0,87,0,320500
"徐州",0,79,0,79,0,320300
"淮安",0,66,0,66,0,320800
"无锡",0,55,0,55,0,320200
"常州",0,51,0,51,0,320400
"连云港",0,48,0,48,0,320700
"南通",0,40,0,40,0,320600
"泰州",0,37,0,37,0,321200
"盐城",0,27,0,27,0,320900
"扬州",0,23,0,23,0,321000
"宿迁",0,13,0,13,0,321300
"镇江",0,12,0,12,0,321100
