"cityName","currentConfirmedCount","confirmedCount","suspectedCount","curedCount","deadCount","locationId"
"境外输入",86,87,0,1,0,0
"哈尔滨",0,198,0,194,4,230100
"双鸭山",0,52,0,49,3,230500
"绥化",0,47,0,43,4,231200
"鸡西",0,46,0,46,0,230300
"齐齐哈尔",0,43,0,42,1,230200
"大庆",0,26,0,25,1,230600
"七台河",0,17,0,17,0,230900
"佳木斯",0,15,0,15,0,230800
"牡丹江",0,15,0,15,0,231000
"黑河",0,14,0,14,0,231100
"鹤岗",0,5,0,5,0,230400
"大兴安岭",0,3,0,3,0,232700
"伊春",0,1,0,1,0,230700
